"table","time","temp","hum","dew"
7,2023-03-29 05:45:00,14,69,8.4
7,2023-03-29 06:00:00,14,69,8.4
7,2023-03-29 06:15:00,14,69,8.4
7,2023-03-29 06:30:00,14,68.5,8.3
7,2023-03-29 06:45:00,14,69,8.4
7,2023-03-29 07:00:00,14,69.5,8.5
7,2023-03-29 07:15:00,14.5,70.5,9.2
7,2023-03-29 07:30:00,14.5,71,9.3
7,2023-03-29 07:45:00,14.5,72,9.5
7,2023-03-29 08:00:00,15,72,10
7,2023-03-29 08:15:00,15.5,71.5,10.4
7,2023-03-29 08:30:00,16,69.5,10.4
7,2023-03-29 08:45:00,16.5,70.5,11.1
7,2023-03-29 09:00:00,17.5,68,11.5
7,2023-03-29 09:15:00,18,69,12.2
7,2023-03-29 09:30:00,18.5,67.5,12.4
7,2023-03-29 09:45:00,19,66.5,12.6
7,2023-03-29 10:00:00,19.5,67.5,13.3
7,2023-03-29 10:15:00,19.5,69,13.7
7,2023-03-29 10:30:00,20,72,14.8
7,2023-03-29 10:45:00,20,72.5,14.9
7,2023-03-29 11:00:00,20,73.5,15.1
7,2023-03-29 11:15:00,20.5,74,15.7
7,2023-03-29 11:30:00,21,76,16.6
7,2023-03-29 11:45:00,21,73,16
7,2023-03-29 12:00:00,21,71.5,15.7
7,2023-03-29 12:15:00,21,72,15.8
7,2023-03-29 12:30:00,22,74,17.2
7,2023-03-29 12:45:00,24,73.5,19
7,2023-03-29 13:00:00,25,61,17
7,2023-03-29 13:15:00,24,67.5,17.6
7,2023-03-29 13:30:00,24.5,66.5,17.9
7,2023-03-29 13:45:00,25,61.5,17.1
7,2023-03-29 14:00:00,25.5,66,18.7
7,2023-03-29 14:15:00,26,64.5,18.8
7,2023-03-29 14:30:00,26,57.5,17
7,2023-03-29 14:45:00,25.5,60,17.2
7,2023-03-29 15:00:00,25.5,62.5,17.8
7,2023-03-29 15:15:00,25,65.5,18.1
7,2023-03-29 15:30:00,25,64.5,17.8
7,2023-03-29 15:45:00,25,65.5,18.1
7,2023-03-29 16:00:00,25,65,18
7,2023-03-29 16:15:00,24.5,64.5,17.4
7,2023-03-29 16:30:00,24,65.5,17.1
7,2023-03-29 16:45:00,23.5,66.5,16.9
7,2023-03-29 17:00:00,23,67.5,16.7
7,2023-03-29 17:15:00,22.5,68,16.3
7,2023-03-29 17:30:00,22,69,16.1
7,2023-03-29 17:45:00,21.5,69.5,15.7
7,2023-03-29 18:00:00,21,71,15.5
7,2023-03-29 18:15:00,20.5,73,15.5
7,2023-03-29 18:30:00,20,74,15.2
7,2023-03-29 18:45:00,19,75.5,14.6
7,2023-03-29 19:00:00,18.5,77.5,14.5
7,2023-03-29 19:15:00,18,78.5,14.2
7,2023-03-29 19:30:00,17.5,79,13.8
7,2023-03-29 19:45:00,17,80,13.5
7,2023-03-29 20:00:00,16.5,80.5,13.1
7,2023-03-29 20:15:00,16.5,80.5,13.1
7,2023-03-29 20:30:00,16,81,12.7
7,2023-03-29 20:45:00,15.5,80.5,12.2
7,2023-03-29 21:00:00,15,81,11.8
7,2023-03-29 21:15:00,15,82,12
7,2023-03-29 21:30:00,15,82,12
7,2023-03-29 21:45:00,14.5,82.5,11.6
7,2023-03-29 22:00:00,14.5,83,11.6
7,2023-03-29 22:15:00,14.5,83.5,11.7
7,2023-03-29 22:30:00,14.5,83.5,11.7
7,2023-03-29 22:45:00,14.5,83.5,11.7
7,2023-03-29 23:00:00,14.5,83.5,11.7
7,2023-03-29 23:15:00,14.5,83.5,11.7
7,2023-03-29 23:30:00,14.5,82.5,11.6
7,2023-03-29 23:45:00,14.5,82.5,11.6
7,2023-03-30 00:00:00,14.5,82,11.5
7,2023-03-30 00:15:00,14.5,82.5,11.6
7,2023-03-30 00:30:00,14.5,82.5,11.6
7,2023-03-30 00:45:00,14.5,82.5,11.6
7,2023-03-30 01:00:00,14.5,83.5,11.7
7,2023-03-30 01:15:00,14.5,83.5,11.7
7,2023-03-30 01:30:00,14.5,83.5,11.7
7,2023-03-30 01:45:00,14.5,83.5,11.7
7,2023-03-30 02:00:00,14.5,83,11.6
7,2023-03-30 02:15:00,14.5,83.5,11.7
7,2023-03-30 02:30:00,14.5,83,11.6
7,2023-03-30 02:45:00,14.5,83,11.6
7,2023-03-30 03:00:00,14.5,83,11.6
7,2023-03-30 03:15:00,14.5,83.5,11.7
7,2023-03-30 03:30:00,14.5,83.5,11.7
7,2023-03-30 03:45:00,14.5,83.5,11.7
7,2023-03-30 04:00:00,14.5,83.5,11.7
7,2023-03-30 04:15:00,14.5,83.5,11.7
7,2023-03-30 04:30:00,14.5,82.5,11.6
7,2023-03-30 04:45:00,14.5,82.5,11.6
7,2023-03-30 05:00:00,14.5,83,11.6
7,2023-03-30 05:15:00,14.5,83,11.6
7,2023-03-30 05:30:00,14.5,83,11.6
7,2023-03-30 05:45:00,14.5,83,11.6
7,2023-03-30 06:00:00,14.5,83.5,11.7
7,2023-03-30 06:15:00,14.5,83.5,11.7
7,2023-03-30 06:30:00,14.5,84,11.8
7,2023-03-30 06:45:00,14.5,83.5,11.7
7,2023-03-30 07:00:00,15,83.5,12.2
7,2023-03-30 07:15:00,15.5,84.5,12.9
7,2023-03-30 07:30:00,16,83.5,13.2
7,2023-03-30 07:45:00,16,82,12.9
7,2023-03-30 08:00:00,16.5,83,13.6
7,2023-03-30 08:15:00,17,81.5,13.8
7,2023-03-30 08:30:00,17.5,81.5,14.3
7,2023-03-30 08:45:00,18.5,79.5,14.9
7,2023-03-30 09:00:00,18.5,79,14.8
7,2023-03-30 09:15:00,19,78,15.1
7,2023-03-30 09:30:00,19.5,78.5,15.7
7,2023-03-30 09:45:00,20,79,16.2
7,2023-03-30 10:00:00,21,78.5,17.1
7,2023-03-30 10:15:00,23,75.5,18.4
7,2023-03-30 10:30:00,22.5,76,18.1
7,2023-03-30 10:45:00,22,76,17.6
7,2023-03-30 11:00:00,21,73.5,16.1
7,2023-03-30 11:15:00,20,73.5,15.1
7,2023-03-30 11:30:00,19.5,74.5,14.8
7,2023-03-30 11:45:00,18.5,75.5,14.1
7,2023-03-30 12:00:00,18,77,13.9
7,2023-03-30 12:15:00,18,77.5,14
7,2023-03-30 12:30:00,20,76.5,15.7
7,2023-03-30 12:45:00,21,76.5,16.7
7,2023-03-30 13:00:00,22,73.5,17
7,2023-03-30 13:15:00,22,73.5,17
7,2023-03-30 13:30:00,22,73.5,17
7,2023-03-30 13:45:00,21,73,16
7,2023-03-30 14:00:00,20,76,15.6
7,2023-03-30 14:15:00,19,76.5,14.8
7,2023-03-30 14:30:00,18.5,77.5,14.5
7,2023-03-30 14:45:00,17.5,78.5,13.7
7,2023-03-30 15:00:00,17.5,79.5,13.9
7,2023-03-30 15:15:00,17.5,80,14
7,2023-03-30 15:30:00,17.5,80.5,14.1
7,2023-03-30 15:45:00,17.5,81,14.2
7,2023-03-30 16:00:00,18.5,78,14.6
7,2023-03-30 16:15:00,19,78.5,15.2
7,2023-03-30 16:30:00,20,78.5,16.1
7,2023-03-30 16:45:00,20.5,76.5,16.2
7,2023-03-30 17:00:00,21.5,74,16.7
7,2023-03-30 17:15:00,21.5,71,16
7,2023-03-30 17:30:00,21,70.5,15.4
7,2023-03-30 17:45:00,21,69.5,15.2
7,2023-03-30 18:00:00,20.5,71,15.1
7,2023-03-30 18:15:00,20,71.5,14.7
7,2023-03-30 18:30:00,19.5,73.5,14.6
7,2023-03-30 18:45:00,18.5,76,14.2
7,2023-03-30 19:00:00,18,77.5,14
7,2023-03-30 19:15:00,17.5,79,13.8
7,2023-03-30 19:30:00,17,79,13.3
7,2023-03-30 19:45:00,16.5,80,13
7,2023-03-30 20:00:00,16,80.5,12.6
7,2023-03-30 20:15:00,15.5,81,12.3
7,2023-03-30 20:30:00,15,81,11.8
7,2023-03-30 20:45:00,15,81.5,11.9
7,2023-03-30 21:00:00,14.5,82,11.5
7,2023-03-30 21:15:00,14.5,82.5,11.6
7,2023-03-30 21:30:00,14.5,83,11.6
7,2023-03-30 21:45:00,14.5,83.5,11.7
7,2023-03-30 22:00:00,14.5,83.5,11.7
7,2023-03-30 22:15:00,14.5,83.5,11.7
7,2023-03-30 22:30:00,14.5,82.5,11.6
7,2023-03-30 22:45:00,14.5,82,11.5
7,2023-03-30 23:00:00,14.5,82,11.5
7,2023-03-30 23:15:00,14.5,82,11.5
7,2023-03-30 23:30:00,14.5,82,11.5
7,2023-03-30 23:45:00,14.5,81.5,11.4
7,2023-03-31 00:00:00,14.5,81,11.3
7,2023-03-31 00:15:00,14.5,81.5,11.4
7,2023-03-31 00:30:00,14.5,81.5,11.4
7,2023-03-31 00:45:00,14.5,81.5,11.4
7,2023-03-31 01:00:00,14.5,81,11.3
7,2023-03-31 01:15:00,14.5,81,11.3
7,2023-03-31 01:30:00,14.5,81,11.3
7,2023-03-31 01:45:00,14.5,81.5,11.4
7,2023-03-31 02:00:00,14,81.5,10.9
7,2023-03-31 02:15:00,14,81.5,10.9
7,2023-03-31 02:30:00,14,82,11
7,2023-03-31 02:45:00,14.5,81.5,11.4
7,2023-03-31 03:00:00,14.5,82,11.5
7,2023-03-31 03:15:00,14.5,82,11.5
7,2023-03-31 03:30:00,14.5,81.5,11.4
7,2023-03-31 03:45:00,14,81.5,10.9
7,2023-03-31 04:00:00,14,81.5,10.9
7,2023-03-31 04:15:00,14,81.5,10.9
7,2023-03-31 04:30:00,14,82.5,11.1
7,2023-03-31 04:45:00,14,81.5,10.9
7,2023-03-31 05:00:00,14,81.5,10.9
7,2023-03-31 05:15:00,14,81.5,10.9
7,2023-03-31 05:30:00,14,82.5,11.1
7,2023-03-31 05:45:00,14.5,82.5,11.6
7,2023-03-31 06:00:00,14.5,82,11.5
7,2023-03-31 06:15:00,14.5,83.5,11.7
7,2023-03-31 06:30:00,14.5,83,11.6
7,2023-03-31 06:45:00,14.5,82,11.5
7,2023-03-31 07:00:00,14.5,83,11.6
7,2023-03-31 07:15:00,14.5,83.5,11.7
7,2023-03-31 07:30:00,15,84,12.3
7,2023-03-31 07:45:00,15.5,84.5,12.9
7,2023-03-31 08:00:00,15.5,83,12.6
7,2023-03-31 08:15:00,15.5,82,12.4
7,2023-03-31 08:30:00,15.5,82,12.4
7,2023-03-31 08:45:00,15.5,82.5,12.5
7,2023-03-31 09:00:00,16,82.5,13
7,2023-03-31 09:15:00,16,83.5,13.2
7,2023-03-31 09:30:00,16,83,13.1
7,2023-03-31 09:45:00,16.5,83,13.6
7,2023-03-31 10:00:00,17,82.5,14
7,2023-03-31 10:15:00,17,81,13.7
7,2023-03-31 10:30:00,17,80,13.5
7,2023-03-31 10:45:00,17,78,13.1
7,2023-03-31 11:00:00,17,77.5,13
7,2023-03-31 11:15:00,18,77.5,14
7,2023-03-31 11:30:00,19,78.5,15.2
7,2023-03-31 11:45:00,21,75.5,16.5
7,2023-03-31 12:00:00,21.5,71,16
7,2023-03-31 12:15:00,23,67.5,16.7
7,2023-03-31 12:30:00,23.5,63,16.1
7,2023-03-31 12:45:00,23.5,61,15.5
7,2023-03-31 13:00:00,25,60,16.7
7,2023-03-31 13:15:00,24.5,56.5,15.3
7,2023-03-31 13:30:00,24,61,16
7,2023-03-31 13:45:00,22.5,57,13.6
7,2023-03-31 14:00:00,21.5,60,13.4
7,2023-03-31 14:15:00,20.5,63.5,13.3
7,2023-03-31 14:30:00,20,66.5,13.6
7,2023-03-31 14:45:00,19,65,12.3
7,2023-03-31 15:00:00,18,67,11.8
7,2023-03-31 15:15:00,18,68,12
7,2023-03-31 15:30:00,18.5,69,12.7
7,2023-03-31 15:45:00,19.5,68.5,13.6
7,2023-03-31 16:00:00,20.5,68.5,14.5
7,2023-03-31 16:15:00,20.5,63,13.2
7,2023-03-31 16:30:00,20.5,65,13.7
7,2023-03-31 16:45:00,20,65.5,13.3
7,2023-03-31 17:00:00,19,66.5,12.6
7,2023-03-31 17:15:00,18,68.5,12.1
7,2023-03-31 17:30:00,18,70,12.5
7,2023-03-31 17:45:00,18,71,12.7
7,2023-03-31 18:00:00,18,71.5,12.8
7,2023-03-31 18:15:00,17.5,71,12.2
7,2023-03-31 18:30:00,17,73,12.1
7,2023-03-31 18:45:00,16.5,74,11.9
7,2023-03-31 19:00:00,16,75,11.6
7,2023-03-31 19:15:00,16,76,11.8
7,2023-03-31 19:30:00,16,75.5,11.7
7,2023-03-31 19:45:00,15.5,74,10.9
7,2023-03-31 20:00:00,15,73,10.2
7,2023-03-31 20:15:00,15,73.5,10.3
7,2023-03-31 20:30:00,14.5,75,10.1
7,2023-03-31 20:45:00,14,75.5,9.7
7,2023-03-31 21:00:00,14,76,9.8
7,2023-03-31 21:15:00,14,76,9.8
7,2023-03-31 21:30:00,14,76.5,9.9
7,2023-03-31 21:45:00,14,75.5,9.7
7,2023-03-31 22:00:00,14,75.5,9.7
7,2023-03-31 22:15:00,14,74.5,9.5
7,2023-03-31 22:30:00,14,74.5,9.5
7,2023-03-31 22:45:00,14,74.5,9.5
7,2023-03-31 23:00:00,14,74.5,9.5
7,2023-03-31 23:15:00,14,75.5,9.7
7,2023-03-31 23:30:00,14,75,9.6
7,2023-03-31 23:45:00,14,75,9.6
7,2023-04-01 00:00:00,13.5,74.5,9.1
7,2023-04-01 00:15:00,13.5,75.5,9.3
7,2023-04-01 00:30:00,13.5,76,9.4
7,2023-04-01 00:45:00,13.5,76.5,9.5
7,2023-04-01 01:00:00,13.5,77,9.6
7,2023-04-01 01:15:00,13.5,77.5,9.6
7,2023-04-01 01:30:00,13.5,77,9.6
7,2023-04-01 01:45:00,13.5,77.5,9.6
7,2023-04-01 02:00:00,13.5,77,9.6
7,2023-04-01 02:15:00,13.5,77.5,9.6
7,2023-04-01 02:30:00,13.5,77.5,9.6
7,2023-04-01 02:45:00,13.5,77,9.6
7,2023-04-01 03:00:00,13,76.5,9
7,2023-04-01 03:15:00,13,76.5,9
7,2023-04-01 03:30:00,13,76,8.9
7,2023-04-01 03:45:00,13,76.5,9
7,2023-04-01 04:00:00,13,76.5,9
7,2023-04-01 04:15:00,13,77,9.1
7,2023-04-01 04:30:00,13,77.5,9.2
7,2023-04-01 04:45:00,13,76.5,9
7,2023-04-01 05:00:00,12.5,76,8.4
7,2023-04-01 05:15:00,12.5,77,8.6
7,2023-04-01 05:30:00,12.5,77,8.6
7,2023-04-01 05:45:00,13,77.5,9.2
7,2023-04-01 06:00:00,13,77.5,9.2
7,2023-04-01 06:15:00,13,76.5,9
7,2023-04-01 06:30:00,12.5,76,8.4
7,2023-04-01 06:45:00,12.5,76,8.4
7,2023-04-01 07:00:00,13,76,8.9
7,2023-04-01 07:15:00,13.5,77,9.6
7,2023-04-01 07:30:00,14.5,78.5,10.8
7,2023-04-01 07:45:00,15,77.5,11.1
7,2023-04-01 08:00:00,15.5,74.5,11
7,2023-04-01 08:15:00,16,74.5,11.5
7,2023-04-01 08:30:00,16,72,11
7,2023-04-01 08:45:00,16,73,11.2
7,2023-04-01 09:00:00,16.5,73,11.6
7,2023-04-01 09:15:00,17,73.5,12.2
7,2023-04-01 09:30:00,17,73.5,12.2
7,2023-04-01 09:45:00,17,74,12.3
7,2023-04-01 10:00:00,17.5,73.5,12.7
7,2023-04-01 10:15:00,17.5,74,12.8
7,2023-04-01 10:30:00,17.5,74,12.8
7,2023-04-01 10:45:00,18,72,12.9
7,2023-04-01 11:00:00,18.5,72,13.4
7,2023-04-01 11:15:00,19,72.5,13.9
7,2023-04-01 11:30:00,19,71,13.6
7,2023-04-01 11:45:00,19.5,71,14.1
7,2023-04-01 12:00:00,20,70,14.4
7,2023-04-01 12:15:00,20,70.5,14.5
7,2023-04-01 12:30:00,20.5,68,14.4
7,2023-04-01 12:45:00,20,67,13.7
7,2023-04-01 13:00:00,21,67.5,14.8
7,2023-04-01 13:15:00,21,67,14.6
7,2023-04-01 13:30:00,21.5,66.5,15
7,2023-04-01 13:45:00,21.5,66,14.9
7,2023-04-01 14:00:00,22.5,67,16.1
7,2023-04-01 14:15:00,23.5,66.5,16.9
7,2023-04-01 14:30:00,24,65.5,17.1
7,2023-04-01 14:45:00,24.5,67.5,18.1
7,2023-04-01 15:00:00,25,68.5,18.8
7,2023-04-01 15:15:00,25,68,18.7
7,2023-04-01 15:30:00,25,67.5,18.6
7,2023-04-01 15:45:00,24.5,67,18
7,2023-04-01 16:00:00,24,67.5,17.6
7,2023-04-01 16:15:00,23,68,16.8
7,2023-04-01 16:30:00,23,68.5,16.9
7,2023-04-01 16:45:00,22.5,70,16.8
7,2023-04-01 17:00:00,22.5,70,16.8
7,2023-04-01 17:15:00,22.5,68,16.3
7,2023-04-01 17:30:00,22,68,15.8
7,2023-04-01 17:45:00,21.5,69.5,15.7
7,2023-04-01 18:00:00,20.5,70.5,15
7,2023-04-01 18:15:00,19.5,70,13.9
7,2023-04-01 18:30:00,18.5,71,13.1
7,2023-04-01 18:45:00,17.5,72,12.4
7,2023-04-01 19:00:00,16.5,73,11.6
7,2023-04-01 19:15:00,16,74,11.4
7,2023-04-01 19:30:00,15.5,74.5,11
7,2023-04-01 19:45:00,15.5,74.5,11
7,2023-04-01 20:00:00,15.5,75,11.1
7,2023-04-01 20:15:00,15.5,75.5,11.2
7,2023-04-01 20:30:00,15,76,10.8
7,2023-04-01 20:45:00,15,76,10.8
7,2023-04-01 21:00:00,14.5,76,10.3
7,2023-04-01 21:15:00,14.5,77,10.5
7,2023-04-01 21:30:00,14,76.5,9.9
7,2023-04-01 21:45:00,14,77,10
7,2023-04-01 22:00:00,14,76.5,9.9
7,2023-04-01 22:15:00,14,76.5,9.9
7,2023-04-01 22:30:00,14,77,10
7,2023-04-01 22:45:00,14,76.5,9.9
7,2023-04-01 23:00:00,13.5,76,9.4
7,2023-04-01 23:15:00,13.5,76,9.4
7,2023-04-01 23:30:00,13.5,76,9.4
7,2023-04-01 23:45:00,13.5,77,9.6
7,2023-04-02 00:00:00,13.5,76.5,9.5
7,2023-04-02 00:15:00,13.5,76,9.4
7,2023-04-02 00:30:00,13.5,76.5,9.5
7,2023-04-02 00:45:00,13.5,76.5,9.5
7,2023-04-02 01:00:00,13.5,77,9.6
7,2023-04-02 01:15:00,13.5,77.5,9.6
7,2023-04-02 01:30:00,13.5,77.5,9.6
7,2023-04-02 01:45:00,13.5,78,9.7
7,2023-04-02 02:00:00,13.5,77.5,9.6
7,2023-04-02 02:15:00,13.5,77.5,9.6
7,2023-04-02 02:30:00,13.5,78.5,9.8
7,2023-04-02 02:45:00,13.5,78,9.7
7,2023-04-02 03:00:00,13.5,78,9.7
7,2023-04-02 03:15:00,13.5,78,9.7
7,2023-04-02 03:30:00,13.5,77,9.6
7,2023-04-02 03:45:00,13.5,77,9.6
7,2023-04-02 04:00:00,13.5,77,9.6
7,2023-04-02 04:15:00,13,77,9.1
7,2023-04-02 04:30:00,13,77.5,9.2
7,2023-04-02 04:45:00,13,78,9.3
7,2023-04-02 05:00:00,13,77.5,9.2
7,2023-04-02 05:15:00,13,76.5,9
7,2023-04-02 05:30:00,13,76,8.9
7,2023-04-02 05:45:00,12.5,77,8.6
7,2023-04-02 06:00:00,12.5,77,8.6
7,2023-04-02 06:15:00,12.5,77,8.6
7,2023-04-02 06:30:00,13,77,9.1
7,2023-04-02 06:45:00,13,77,9.1
7,2023-04-02 07:00:00,13,77.5,9.2
7,2023-04-02 07:15:00,13.5,78.5,9.8
7,2023-04-02 07:30:00,14,79,10.4
7,2023-04-02 07:45:00,15,79,11.4
7,2023-04-02 08:00:00,15.5,79,11.9
7,2023-04-02 08:15:00,16.5,78,12.7
7,2023-04-02 08:30:00,17.5,76.5,13.3
7,2023-04-02 08:45:00,19,75,14.5
7,2023-04-02 09:00:00,21.5,71.5,16.1
7,2023-04-02 09:15:00,23.5,69,17.5
7,2023-04-02 09:30:00,24,69,18
7,2023-04-02 09:45:00,24,65,17
7,2023-04-02 10:00:00,24,61.5,16.1
7,2023-04-02 10:15:00,25,59.5,16.6
7,2023-04-02 10:30:00,26,54.5,16.1
7,2023-04-02 10:45:00,27,50,15.7
7,2023-04-02 11:00:00,27.5,45.5,14.7
7,2023-04-02 11:15:00,27,46,14.4
7,2023-04-02 11:30:00,27,46,14.4
7,2023-04-02 11:45:00,26,50,14.8
7,2023-04-02 12:00:00,27,49,15.4
7,2023-04-02 12:15:00,26.5,42.5,12.7
7,2023-04-02 12:30:00,27,45.5,14.2
7,2023-04-02 12:45:00,26.5,47.5,14.4
7,2023-04-02 13:00:00,26,49.5,14.6
7,2023-04-02 13:15:00,25.5,46.5,13.2
7,2023-04-02 13:30:00,25.5,51.5,14.8
7,2023-04-02 13:45:00,26,56,16.5
7,2023-04-02 14:00:00,26,54.5,16.1
7,2023-04-02 14:15:00,26,56,16.5
7,2023-04-02 14:30:00,26,47.5,14
7,2023-04-02 14:45:00,25.5,51,14.6
7,2023-04-02 15:00:00,25.5,44.5,12.5
7,2023-04-02 15:15:00,25.5,45,12.7
7,2023-04-02 15:30:00,25.5,50,14.3
7,2023-04-02 15:45:00,25.5,50,14.3
7,2023-04-02 16:00:00,25,42,11.2
7,2023-04-02 16:15:00,25,49.5,13.7
7,2023-04-02 16:30:00,24.5,52,14
7,2023-04-02 16:45:00,24.5,55,14.9
7,2023-04-02 17:00:00,25,55.5,15.5
7,2023-04-02 17:15:00,24.5,56.5,15.3
7,2023-04-02 17:30:00,24,55.5,14.5
7,2023-04-02 17:45:00,22.5,57,13.6
7,2023-04-02 18:00:00,21,59.5,12.8
7,2023-04-02 18:15:00,20,63,12.7
7,2023-04-02 18:30:00,18.5,64,11.6
7,2023-04-02 18:45:00,18,67.5,11.9
7,2023-04-02 19:00:00,17,68.5,11.2
7,2023-04-02 19:15:00,16.5,70,11
7,2023-04-02 19:30:00,16,71,10.7
7,2023-04-02 19:45:00,15.5,72,10.5
7,2023-04-02 20:00:00,15,73.5,10.3
7,2023-04-02 20:15:00,15,74,10.4
7,2023-04-02 20:30:00,14.5,75,10.1
7,2023-04-02 20:45:00,14.5,75.5,10.2
7,2023-04-02 21:00:00,14,77,10
7,2023-04-02 21:15:00,14,76.5,9.9
7,2023-04-02 21:30:00,14.5,76.5,10.4
7,2023-04-02 21:45:00,14.5,76,10.3
7,2023-04-02 22:00:00,14.5,76,10.3
7,2023-04-02 22:15:00,14.5,75.5,10.2
7,2023-04-02 22:30:00,14.5,75.5,10.2
7,2023-04-02 22:45:00,14.5,75.5,10.2
7,2023-04-02 23:00:00,14.5,76,10.3
7,2023-04-02 23:15:00,14.5,76,10.3
7,2023-04-02 23:30:00,14.5,76,10.3
7,2023-04-02 23:45:00,14.5,76,10.3
7,2023-04-03 00:00:00,14.5,76,10.3
7,2023-04-03 00:15:00,14.5,77,10.5
7,2023-04-03 00:30:00,14.5,77,10.5
7,2023-04-03 00:45:00,14.5,77,10.5
7,2023-04-03 01:00:00,14.5,77,10.5
7,2023-04-03 01:15:00,14,77,10
7,2023-04-03 01:30:00,14,77,10
7,2023-04-03 01:45:00,14,76.5,9.9
7,2023-04-03 02:00:00,14,76.5,9.9
7,2023-04-03 02:15:00,14,76.5,9.9
7,2023-04-03 02:30:00,14,76.5,9.9
7,2023-04-03 02:45:00,14,76,9.8
7,2023-04-03 03:00:00,14,76,9.8
7,2023-04-03 03:15:00,14,76.5,9.9
7,2023-04-03 03:30:00,14,76,9.8
7,2023-04-03 03:45:00,14,75.5,9.7
7,2023-04-03 04:00:00,14,75,9.6
7,2023-04-03 04:15:00,14,75,9.6
7,2023-04-03 04:30:00,14,75,9.6
7,2023-04-03 04:45:00,13.5,75.5,9.3
7,2023-04-03 05:00:00,13.5,75,9.2
7,2023-04-03 05:15:00,13.5,75,9.2
7,2023-04-03 05:30:00,13.5,74.5,9.1
7,2023-04-03 05:45:00,13.5,74.5,9.1
7,2023-04-03 06:00:00,13.5,74.5,9.1
7,2023-04-03 06:15:00,13.5,74,9
7,2023-04-03 06:30:00,13.5,73.5,8.9
7,2023-04-03 06:45:00,13.5,73,8.8
7,2023-04-03 07:00:00,13.5,72,8.6
7,2023-04-03 07:15:00,13.5,73.5,8.9
7,2023-04-03 07:30:00,13.5,73,8.8
7,2023-04-03 07:45:00,13.5,73,8.8
7,2023-04-03 08:00:00,14,73,9.2
7,2023-04-03 08:15:00,14,73,9.2
7,2023-04-03 08:30:00,14.5,74,9.9
7,2023-04-03 08:45:00,15,74,10.4
7,2023-04-03 09:00:00,16,73.5,11.3
7,2023-04-03 09:15:00,16,73,11.2
7,2023-04-03 09:30:00,16.5,73,11.6
7,2023-04-03 09:45:00,17,73,12.1
7,2023-04-03 10:00:00,17,71.5,11.8
7,2023-04-03 10:15:00,17,72.5,12
7,2023-04-03 10:30:00,17,72,11.9
7,2023-04-03 10:45:00,17.5,72,12.4
7,2023-04-03 11:00:00,18,72.5,13
7,2023-04-03 11:15:00,18.5,70.5,13
7,2023-04-03 11:30:00,19,70,13.4
7,2023-04-03 11:45:00,19.5,69.5,13.8
7,2023-04-03 12:00:00,20,68.5,14
7,2023-04-03 12:15:00,20.5,67,14.2
7,2023-04-03 12:30:00,21,65.5,14.3
7,2023-04-03 12:45:00,21.5,65.5,14.8
7,2023-04-03 13:00:00,22.5,63,15.1
7,2023-04-03 13:15:00,23,67.5,16.7
7,2023-04-03 13:30:00,23.5,68,17.3
7,2023-04-03 13:45:00,23.5,68,17.3
7,2023-04-03 14:00:00,23.5,66,16.8
7,2023-04-03 14:15:00,23.5,64.5,16.4
7,2023-04-03 14:30:00,22.5,65,15.6
7,2023-04-03 14:45:00,21.5,64,14.4
7,2023-04-03 15:00:00,21,65.5,14.3
7,2023-04-03 15:15:00,21,65.5,14.3
7,2023-04-03 15:30:00,20.5,65.5,13.8
7,2023-04-03 15:45:00,20,66,13.5
7,2023-04-03 16:00:00,19.5,67,13.2
7,2023-04-03 16:15:00,19,67,12.7
7,2023-04-03 16:30:00,18.5,68,12.5
7,2023-04-03 16:45:00,17.5,69.5,11.9
7,2023-04-03 17:00:00,17,70,11.5
7,2023-04-03 17:15:00,16.5,69.5,10.9
7,2023-04-03 17:30:00,16.5,69.5,10.9
7,2023-04-03 17:45:00,16,68.5,10.2
7,2023-04-03 18:00:00,16,68,10.1
7,2023-04-03 18:15:00,15.5,69.5,10
7,2023-04-03 18:30:00,15,68.5,9.3
7,2023-04-03 18:45:00,15,69,9.4
7,2023-04-03 19:00:00,15,69.5,9.5
7,2023-04-03 19:15:00,14.5,69.5,9
7,2023-04-03 19:30:00,14.5,69.5,9
7,2023-04-03 19:45:00,14.5,69.5,9
7,2023-04-03 20:00:00,14,69,8.4
7,2023-04-03 20:15:00,14,69,8.4
7,2023-04-03 20:30:00,14,69,8.4
7,2023-04-03 20:45:00,14,69,8.4
7,2023-04-03 21:00:00,14,69,8.4
7,2023-04-03 21:15:00,13.5,68.5,7.8
7,2023-04-03 21:30:00,13.5,68.5,7.8
7,2023-04-03 21:45:00,13.5,68.5,7.8
7,2023-04-03 22:00:00,13.5,68,7.7
7,2023-04-03 22:15:00,13.5,68,7.7
7,2023-04-03 22:30:00,13.5,68,7.7
7,2023-04-03 22:45:00,13,68,7.2
7,2023-04-03 23:00:00,13,67.5,7.1
7,2023-04-03 23:15:00,12.5,67,6.5
7,2023-04-03 23:30:00,12.5,67,6.5
7,2023-04-03 23:45:00,12.5,66.5,6.4
7,2023-04-04 00:00:00,12,66.5,6
7,2023-04-04 00:15:00,12,66,5.9
7,2023-04-04 00:30:00,12,66,5.9
7,2023-04-04 00:45:00,11.5,66,5.4
7,2023-04-04 01:00:00,11.5,65.5,5.3
7,2023-04-04 01:15:00,11.5,65.5,5.3
7,2023-04-04 01:30:00,11.5,65.5,5.3
7,2023-04-04 01:45:00,11.5,65,5.2
7,2023-04-04 02:00:00,11.5,65.5,5.3
